sentences 	 labels
singapore (reuters) - oil prices fell \$1 below record highs  on tuesday as fears over supply disruptions in venezuela eased  after president hugo chavez won a vote on his rule .  	 2
tokyo (reuters) - the dollar barely moved on tuesday,  struggling to sustain a modest bounce from multi-week lows  against the euro made on bigger-than-expected capital inflows  to the united states .  	 2
reuters - california will become hotter and\drier by the end of the century, menacing the valuable wine and\dairy industries, even if dramatic steps are taken to curb\global warming, researchers said on monday .  	 3
afp - the powerful chairman of the us senate intelligence committee promised to introduce this week a new intelligence reorganization bill likely to set congress on a collision course with the white house, which favors an intelligence "czar" with vaguely defined powers .  	 0
reuters - oil prices fell  #36;1 below record highs\on tuesday as fears over supply disruptions in venezuela eased\after president hugo chavez won a vote on his rule .  	 2
kostas kenteris and katerina thanou's coach believes they will be cleared by the ioc .  	 0
afp - the life of a football manager in the english premiership is frantic, pressured and apt to end in sometimes arbitrary dismissal. but now under-fire bosses can predict when they might face the sack -- using the weather .  	 0
singapore (reuters) - japanese shares rebounded from  three-month lows on tuesday but stubbornly high oil prices and  concern over their impact on corporate earnings capped gains .  	 2
ap - ten days after trading for gary payton, the boston celtics still have no idea if the nine-time all-star will ever wear a celtics' uniform .  	 1
ap - pinch-hitter ricky ledee hit a tiebreaking single in the eighth inning and the san francisco giants took over the nl wild-card lead with their fifth straight victory, 8-5 over the montreal expos on monday night .  	 1
ap - global warming could cause dramatically hotter summers and a depleted snow pack in california, leading to a sharp increase in heat-related deaths and jeopardizing the water supply, according to a study released monday .  	 3
afp - european union nations criticised sri lanka's tamil tiger rebels for killing rivals and recruiting child soldiers, appealing to the guerrillas not to undermine the island's norwegian-led peace bid .  	 0
techweb - the growth comes as more vendors offer more software to offset the plunge in storage hardware prices .  	 3
techweb - integration of sales and marketing is key to new release .  	 3
ap - filipino and british wildlife researchers say they've stumbled upon what appears to be a new species of flightless bird found only on the tiny forested island of calayan in the northern philippines .  	 3
reuters - israeli soldiers shot and killed two\palestinian militants near a jewish settlement in the gaza\strip on tuesday, palestinian and israeli sources said .  	 0
jerusalem (reuters) - israeli prime minister ariel sharon  has approved building tenders for 1,000 homes in jewish  settlements in the west bank frozen earlier to avoid upsetting  the united states, political sources said on tuesday .  	 0
geico corp., the nation's fifth-largest auto insurer, started selling policies in new jersey yesterday for the first time in 28 years, leaving massachusetts as the lone state where the company won't do business .  	 2
they served up a giant bank of america sheet cake, festooned the bank branch with balloons, and dispatched smiling greeters to welcome customers in upstate new york yesterday, as the first fleetboston financial corp. branches formally switched to bank of america .  	 2
microsoft corp. has put the finishing touches on one of its biggest software overhauls ever after conceding that its windows xp operating system -- which runs as many as 300 million computers worldwide -- is susceptible to security breaches .  	 2
correction: because of a reporting error, an article in yesterday's nation pages incorrectly described a bush campaign ad's accusation about john kerry's role on the senate intelligence committee in the 1990s. the ad accuses kerry of having missed three-quarters of the committee's public hearings .  	 2
federal regulators granted citizens financial group approval for its biggest acquisition to date, charter one financial inc. of ohio. the federal reserve board said the pending merger likely would have a minimal impact on competition even in markets where the two banks overlap. when the \$10.5 billion acquisition is complete, citizens will be the 11th-biggest bank in the nation ranked .. .  	 2
new york -- a drop in oil prices and upbeat outlooks from wal-mart and lowe's helped send stocks sharply higher yesterday, with the swing exaggerated by thin late summer trading. the dow jones industrials surged nearly 130 points .  	 2
